"store","upc","week","move","price","sale","profit","brand","packsize","itemsize","units"
128,"8417330130",306,6,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"8769210012",306,45,4.99,"B",4.8,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000016",307,20,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
128,"1820000784",307,12,3.99,"",26.26,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"1820000834",307,30,3.49,"B",16.84,"BUDWEISER BEER LONG","6","12","oz"
128,"1820000987",307,21,3.59,"B",4.87,"MICHELOB REGULAR BEE","6","12","oz"
128,"3410000354",307,2,3.99,"",21.25,"MILLER LITE BEER","6","12","oz"
128,"3410000554",307,14,3.99,"",21.25,"MILLER GENUINE DRAFT","6","12","oz"
128,"3410001505",307,4,3.99,"",19.62,"MILLER HIGH LIFE LNN","6","12","oz"
128,"3410010505",307,7,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"3410015505",307,19,3.99,"",19.62,"MILLER GEN DRFT LT L","6","12","oz"
128,"3410017505",307,60,3.95,"",18.94,"MILLER GEN DRFT LNNR","6","12","oz"
128,"3410021505",307,6,4.49,"",27.83,"LOWENBRAU BEER NR BT","6","12","oz"
128,"3410057505",307,37,3.96,"",19.07,"MILLER LITE LONGNECK","6","12","oz"
128,"7289000011",307,18,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"7336011751",307,13,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
128,"8066095605",307,34,5.59,"",11.94,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",307,93,4.99,"B",-4.24,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",307,5,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"8769210012",307,72,4.99,"B",4.8,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000016",308,14,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
128,"1820000784",308,14,3.99,"",26.26,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"1820000834",308,30,3.49,"B",16.84,"BUDWEISER BEER LONG","6","12","oz"
128,"1820000987",308,9,3.99,"",14.41,"MICHELOB REGULAR BEE","6","12","oz"
128,"3410000354",308,5,3.99,"",21.25,"MILLER LITE BEER","6","12","oz"
128,"3410000554",308,7,3.99,"",21.25,"MILLER GENUINE DRAFT","6","12","oz"
128,"3410001505",308,5,3.99,"",19.62,"MILLER HIGH LIFE LNN","6","12","oz"
128,"3410010505",308,2,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"3410015505",308,20,3.99,"",19.62,"MILLER GEN DRFT LT L","6","12","oz"
128,"3410017505",308,41,3.99,"",19.62,"MILLER GEN DRFT LNNR","6","12","oz"
128,"3410021505",308,11,4.49,"",27.83,"LOWENBRAU BEER NR BT","6","12","oz"
128,"3410057505",308,22,3.99,"",19.62,"MILLER LITE LONGNECK","6","12","oz"
128,"7289000011",308,14,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"7336011751",308,4,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
128,"8066095605",308,81,4.49,"B",-9.68,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",308,6,6.49,"",19.84,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",308,7,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"8769210012",308,16,5.92,"",19.86,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000016",309,18,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
128,"1820000784",309,11,3.99,"",26.26,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"1820000834",309,21,3.99,"",27.26,"BUDWEISER BEER LONG","6","12","oz"
128,"1820000987",309,16,3.99,"",14.41,"MICHELOB REGULAR BEE","6","12","oz"
128,"3410000354",309,9,3.99,"",21.25,"MILLER LITE BEER","6","12","oz"
128,"3410000554",309,2,3.99,"",21.25,"MILLER GENUINE DRAFT","6","12","oz"
128,"3410001505",309,2,3.99,"",19.62,"MILLER HIGH LIFE LNN","6","12","oz"
128,"3410010505",309,12,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"3410015505",309,15,3.99,"",19.62,"MILLER GEN DRFT LT L","6","12","oz"
128,"3410017505",309,50,3.99,"",19.62,"MILLER GEN DRFT LNNR","6","12","oz"
128,"3410021505",309,7,4.49,"",27.83,"LOWENBRAU BEER NR BT","6","12","oz"
128,"3410057505",309,45,3.99,"",19.62,"MILLER LITE LONGNECK","6","12","oz"
128,"7289000011",309,14,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"7336011751",309,3,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
128,"8066095605",309,67,4.49,"B",-9.68,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",309,11,6.62,"",16.59,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",309,6,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"8769210012",309,23,5.99,"",20.7,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000016",310,14,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
128,"1820000784",310,6,3.99,"",26.26,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"1820000834",310,24,3.99,"",27.26,"BUDWEISER BEER LONG","6","12","oz"
128,"1820000987",310,5,3.99,"",14.41,"MICHELOB REGULAR BEE","6","12","oz"
128,"3410000354",310,21,3.99,"",21.25,"MILLER LITE BEER","6","12","oz"
128,"3410000554",310,8,3.99,"",21.25,"MILLER GENUINE DRAFT","6","12","oz"
128,"3410001505",310,5,3.99,"",19.62,"MILLER HIGH LIFE LNN","6","12","oz"
128,"3410010505",310,4,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"3410015505",310,15,3.99,"",19.62,"MILLER GEN DRFT LT L","6","12","oz"
128,"3410017505",310,56,3.99,"",19.62,"MILLER GEN DRFT LNNR","6","12","oz"
128,"3410021505",310,5,4.49,"",27.83,"LOWENBRAU BEER NR BT","6","12","oz"
128,"3410057505",310,34,3.99,"",19.62,"MILLER LITE LONGNECK","6","12","oz"
128,"7289000011",310,17,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"7336011751",310,7,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
128,"8066095605",310,20,5.91,"",16.73,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",310,19,6.12,"B",9.71,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",310,6,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"8769210012",310,18,5.99,"",20.7,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000016",311,22,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
128,"1820000784",311,8,3.99,"",26.26,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"1820000834",311,18,3.99,"",27.26,"BUDWEISER BEER LONG","6","12","oz"
128,"1820000987",311,7,3.99,"",14.41,"MICHELOB REGULAR BEE","6","12","oz"
128,"3410000354",311,18,3.99,"",21.25,"MILLER LITE BEER","6","12","oz"
128,"3410000554",311,10,3.99,"",21.25,"MILLER GENUINE DRAFT","6","12","oz"
128,"3410001505",311,9,3.99,"",19.62,"MILLER HIGH LIFE LNN","6","12","oz"
128,"3410010505",311,7,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"3410015505",311,11,3.99,"",19.62,"MILLER GEN DRFT LT L","6","12","oz"
128,"3410017505",311,35,3.99,"",19.62,"MILLER GEN DRFT LNNR","6","12","oz"
128,"3410021505",311,6,4.49,"",27.83,"LOWENBRAU BEER NR BT","6","12","oz"
128,"3410057505",311,26,3.99,"",19.62,"MILLER LITE LONGNECK","6","12","oz"
128,"7289000011",311,20,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"7336011751",311,5,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
128,"8066095605",311,14,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",311,40,5.49,"B",-0.67,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",311,8,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"8769210012",311,22,5.99,"",20.7,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000016",312,16,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
128,"1820000784",312,18,3.99,"",26.26,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"1820000834",312,14,3.99,"",27.26,"BUDWEISER BEER LONG","6","12","oz"
128,"1820000987",312,16,3.99,"",14.41,"MICHELOB REGULAR BEE","6","12","oz"
128,"3410000354",312,21,3.99,"",21.25,"MILLER LITE BEER","6","12","oz"
128,"3410000554",312,11,3.99,"",21.25,"MILLER GENUINE DRAFT","6","12","oz"
128,"3410001505",312,10,3.99,"",19.62,"MILLER HIGH LIFE LNN","6","12","oz"
128,"3410010505",312,10,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"3410015505",312,16,3.99,"",19.62,"MILLER GEN DRFT LT L","6","12","oz"
128,"3410017505",312,57,3.99,"",19.62,"MILLER GEN DRFT LNNR","6","12","oz"
128,"3410021505",312,11,4.49,"",27.83,"LOWENBRAU BEER NR BT","6","12","oz"
128,"3410057505",312,33,3.99,"",19.62,"MILLER LITE LONGNECK","6","12","oz"
128,"7289000011",312,13,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"7336011751",312,6,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
128,"8066095605",312,28,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",312,45,5.49,"B",-0.67,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",312,6,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"8769210012",312,26,5.99,"",20.7,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000016",313,17,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
128,"1820000784",313,9,3.99,"",26.26,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"1820000834",313,20,3.99,"",27.26,"BUDWEISER BEER LONG","6","12","oz"
128,"1820000987",313,7,3.99,"",14.41,"MICHELOB REGULAR BEE","6","12","oz"
128,"3410000354",313,15,3.99,"",21.25,"MILLER LITE BEER","6","12","oz"
128,"3410000554",313,8,3.99,"",21.25,"MILLER GENUINE DRAFT","6","12","oz"
128,"3410001505",313,2,3.74,"B",14.25,"MILLER HIGH LIFE LNN","6","12","oz"
128,"3410010505",313,8,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"3410015505",313,11,3.89,"",17.75,"MILLER GEN DRFT LT L","6","12","oz"
128,"3410017505",313,43,3.81,"B",15.94,"MILLER GEN DRFT LNNR","6","12","oz"
128,"3410021505",313,2,4.49,"",27.83,"LOWENBRAU BEER NR BT","6","12","oz"
128,"3410057505",313,19,3.77,"B",15.14,"MILLER LITE LONGNECK","6","12","oz"
128,"7289000011",313,13,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"7336011751",313,10,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
128,"8066095605",313,16,5.67,"",13.25,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",313,10,6.99,"",20.92,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",313,3,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"8769210012",313,14,5.99,"",20.7,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000016",314,15,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
128,"1820000784",314,6,3.82,"",23.05,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"1820000834",314,16,3.8,"",23.68,"BUDWEISER BEER LONG","6","12","oz"
128,"1820000987",314,11,3.99,"",14.41,"MICHELOB REGULAR BEE","6","12","oz"
128,"3410000354",314,13,3.99,"",21.25,"MILLER LITE BEER","6","12","oz"
128,"3410000554",314,12,3.99,"",21.25,"MILLER GENUINE DRAFT","6","12","oz"
128,"3410001505",314,11,3.49,"B",8.1,"MILLER HIGH LIFE LNN","6","12","oz"
128,"3410015505",314,39,3.49,"B",8.1,"MILLER GEN DRFT LT L","6","12","oz"
128,"3410017505",314,90,3.49,"B",8.1,"MILLER GEN DRFT LNNR","6","12","oz"
128,"3410021505",314,5,4.19,"B",22.67,"LOWENBRAU BEER NR BT","6","12","oz"
128,"3410057505",314,51,3.49,"B",8.1,"MILLER LITE LONGNECK","6","12","oz"
128,"7289000011",314,21,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"7336011751",314,4,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
128,"8066095605",314,20,4.99,"B",1.3,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",314,11,6.71,"B",17.71,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",314,3,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"8769210012",314,17,5.99,"",20.7,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000016",315,19,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
128,"1820000784",315,8,3.49,"B",15.7,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"1820000834",315,21,3.49,"B",16.84,"BUDWEISER BEER LONG","6","12","oz"
128,"1820000987",315,4,3.99,"",14.41,"MICHELOB REGULAR BEE","6","12","oz"
128,"3410000354",315,16,3.99,"",21.25,"MILLER LITE BEER","6","12","oz"
128,"3410000554",315,13,3.99,"",21.25,"MILLER GENUINE DRAFT","6","12","oz"
128,"3410001505",315,16,3.49,"B",8.1,"MILLER HIGH LIFE LNN","6","12","oz"
128,"3410010505",315,5,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"3410015505",315,42,3.49,"B",8.1,"MILLER GEN DRFT LT L","6","12","oz"
128,"3410017505",315,124,3.49,"B",8.1,"MILLER GEN DRFT LNNR","6","12","oz"
128,"3410021505",315,17,3.99,"B",18.79,"LOWENBRAU BEER NR BT","6","12","oz"
128,"3410057505",315,66,3.49,"B",8.1,"MILLER LITE LONGNECK","6","12","oz"
128,"7289000011",315,17,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"7336011751",315,8,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
128,"8066095605",315,19,4.99,"B",1.3,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",315,29,5.49,"B",-0.67,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",315,4,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"8769210012",315,16,5.99,"",20.7,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000016",316,21,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
128,"1820000784",316,9,3.49,"B",15.7,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"1820000834",316,31,3.49,"B",16.84,"BUDWEISER BEER LONG","6","12","oz"
128,"1820000987",316,5,4.09,"",16.5,"MICHELOB REGULAR BEE","6","12","oz"
128,"3410000354",316,11,3.99,"",21.25,"MILLER LITE BEER","6","12","oz"
128,"3410000554",316,11,3.99,"",21.25,"MILLER GENUINE DRAFT","6","12","oz"
128,"3410001505",316,5,3.99,"",19.62,"MILLER HIGH LIFE LNN","6","12","oz"
128,"3410010505",316,6,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"3410015505",316,14,3.99,"",19.62,"MILLER GEN DRFT LT L","6","12","oz"
128,"3410017505",316,35,3.99,"",19.62,"MILLER GEN DRFT LNNR","6","12","oz"
128,"3410021505",316,50,3.99,"B",18.79,"LOWENBRAU BEER NR BT","6","12","oz"
128,"3410057505",316,18,3.99,"",19.62,"MILLER LITE LONGNECK","6","12","oz"
128,"7289000011",316,27,6.61,"",16.58,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"7336011751",316,7,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
128,"8066095605",316,15,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",316,43,5.49,"B",-0.67,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",316,11,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"8769210012",316,18,5.99,"",20.7,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000016",317,26,3.99,"",25.88,"BUDWEISER BEER","6","12","oz"
128,"1820000784",317,5,3.99,"",26.26,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"1820000834",317,6,3.99,"",27.26,"BUDWEISER BEER LONG","6","12","oz"
128,"1820000987",317,2,4.49,"",23.94,"MICHELOB REGULAR BEE","6","12","oz"
128,"3410000354",317,6,3.99,"",21.25,"MILLER LITE BEER","6","12","oz"
128,"3410000554",317,3,3.99,"",21.25,"MILLER GENUINE DRAFT","6","12","oz"
128,"3410001505",317,3,3.99,"",19.62,"MILLER HIGH LIFE LNN","6","12","oz"
128,"3410010505",317,6,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"3410015505",317,8,3.99,"",19.62,"MILLER GEN DRFT LT L","6","12","oz"
128,"3410017505",317,17,3.99,"",19.62,"MILLER GEN DRFT LNNR","6","12","oz"
128,"3410021505",317,7,4.49,"",27.83,"LOWENBRAU BEER NR BT","6","12","oz"
128,"3410057505",317,19,3.99,"",19.62,"MILLER LITE LONGNECK","6","12","oz"
128,"7289000011",317,64,5.99,"B",7.81,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"7336011751",317,4,3.59,"",17.63,"OLD STYLE BEER","6","12","oz"
128,"8066095605",317,18,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",317,10,6.99,"",20.92,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",317,4,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"8769210012",317,15,5.99,"",20.7,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000784",318,8,3.99,"",26.26,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"3410010505",318,7,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"7289000011",318,73,5.99,"B",7.81,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"8066095605",318,11,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",318,11,6.85,"",19.35,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",318,5,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"1820000784",319,7,3.99,"",26.26,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"3410010505",319,6,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"7289000011",319,17,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"8066095605",319,8,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",319,27,5.49,"B",-0.67,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",319,4,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"1820000784",320,4,3.86,"B",23.88,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"3410010505",320,6,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"7289000011",320,18,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"8066095605",320,8,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",320,37,5.49,"B",-0.67,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",320,6,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"1820000784",321,12,3.49,"B",15.7,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"3410010505",321,5,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"7289000011",321,21,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"8066095605",321,9,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",321,10,6.99,"",20.92,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",321,5,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"1820000784",322,13,3.49,"B",15.7,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"3410010505",322,8,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"7289000011",322,12,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"8066095605",322,9,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",322,17,6.4,"B",13.66,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",322,5,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"1820000784",323,13,3.99,"",26.26,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"3410010505",323,4,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"7289000011",323,17,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"8066095605",323,9,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",323,22,5.99,"B",7.72,"BECK'S REG BEER NR B","6","12","oz"
128,"8417330130",323,9,4.99,"",34.86,"BERGHOFF REGULAR BEE","6","12","oz"
128,"1820000784",324,9,3.93,"",25.22,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"3410010505",324,4,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"7289000011",324,20,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"8066095605",324,12,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",324,24,5.99,"B",7.72,"BECK'S REG BEER NR B","6","12","oz"
128,"8769210012",324,29,5.05,"B",6.1,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000784",325,10,3.49,"B",15.7,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"3410010505",325,3,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"7289000011",325,19,6.62,"B",16.6,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"8066095605",325,6,5.65,"",12.93,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",325,8,6.99,"",20.92,"BECK'S REG BEER NR B","6","12","oz"
128,"8769210012",325,22,5.94,"B",20.09,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000784",326,8,3.49,"B",15.7,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"3410010505",326,3,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"7289000011",326,39,5.99,"B",7.81,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"8066095605",326,29,4.99,"B",1.3,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",326,6,6.99,"",20.92,"BECK'S REG BEER NR B","6","12","oz"
128,"8769210012",326,51,4.99,"B",4.8,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000784",327,6,3.9,"",24.69,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"3410010505",327,3,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"7289000011",327,45,5.99,"B",7.81,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"8066095605",327,24,4.99,"B",1.3,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",327,7,6.84,"",19.28,"BECK'S REG BEER NR B","6","12","oz"
128,"8769210012",327,49,4.99,"B",4.8,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000784",328,17,3.49,"B",15.7,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"3410010505",328,11,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"7289000011",328,88,5.99,"B",7.81,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"8066095605",328,41,4.99,"B",1.3,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",328,29,5.99,"B",7.72,"BECK'S REG BEER NR B","6","12","oz"
128,"8769210012",328,50,4.99,"B",4.8,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000784",329,17,3.49,"B",15.7,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"3410010505",329,9,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"7289000011",329,61,5.99,"B",7.81,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"8066095605",329,24,4.99,"B",1.3,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",329,14,5.99,"B",7.72,"BECK'S REG BEER NR B","6","12","oz"
128,"8769210012",329,126,4.99,"B",4.8,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000784",330,6,3.49,"B",15.7,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"3410010505",330,3,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"7289000011",330,16,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"8066095605",330,9,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",330,13,6.64,"",16.81,"BECK'S REG BEER NR B","6","12","oz"
128,"8769210012",330,20,5.99,"",20.7,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000784",331,9,3.49,"B",15.7,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"3410010505",331,4,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"7289000011",331,11,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"8066095605",331,8,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",331,29,5.49,"B",-0.67,"BECK'S REG BEER NR B","6","12","oz"
128,"8769210012",331,19,5.99,"",20.7,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000784",332,8,4.06,"",27.62,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"3410010505",332,3,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
128,"7289000011",332,13,6.99,"",21,"HEINEKEN BEER N.R.BT","6","12","oz"
128,"8066095605",332,19,5.99,"",17.77,"CORONA EXTRA BEER NR","6","12","oz"
128,"8248812345",332,26,5.49,"B",-0.67,"BECK'S REG BEER NR B","6","12","oz"
128,"8769210012",332,24,5.99,"",20.7,"SAMUEL ADAMS LAGER N","6","12","oz"
128,"1820000784",333,8,4.09,"B",22.98,"O'DOUL'S N/A LONGNEC","6","12","oz"
128,"3410010505",333,4,2.99,"",21.4,"MILLER SHARP'S N/A L","6","12","oz"
