gvkey,conm,price_2019,price_2020,price_2021,price_2022,price_2023,price_2024,eps_2019,eps_2020,eps_2021,eps_2022,eps_2023,eps_2024
352656,SSH GROUP LIMITED,NA,NA,0.24,0.185,0.15,0.069,NA,NA,NA,-0.0507,-0.0202,0.0102
026768,SSR MINING INC,11.38,14.28,21.75,15.12,4.46,NA,0.47,0.88,1.7,0.92,-0.48,NA
101513,ST BARBARA LTD,2.9,2.98,1.34,0.74,0.175,0.36,0.2699,0.1833,-0.2503,-0.2196,-0.6207,-0.0659
295880,ST GEORGE MINING LTD,0.18,0.1,0.069,0.036,0.04,0.035,-0.0321,-0.0212,-0.0161,-0.0133,-0.0138,-0.0087
293528,STANMORE RESOURCES LTD,1.36,0.69,1.735,3.43,3.22,NA,0.3621,0.1316,0.0385,0.8396,0.5241,NA
327205,STAR COMBO PHARMA,0.53,0.335,0.315,0.18,0.095,0.155,-0.021,-0.0038,-0.0584,-0.0052,-0.0296,0.0055
349958,STAR MINERALS,NA,NA,NA,0.088,0.04,0.056,NA,NA,NA,-0.0198,-0.0221,-0.0122
253555,STAR PHOENIX GROUP LTD,0.001,0.018,0.0133,0.015,NA,NA,NA,NA,NA,NA,NA,NA
246028,STARPHARMA HLDGS LTD,1.15,1.5,1.33,0.625,0.165,0.1,-0.0384,-0.0394,-0.0497,-0.0397,-0.0382,-0.0198
325630,STATE GAS LTD,0.785,0.68,0.315,0.335,0.14,0.053,-0.0146,-0.0245,-0.0178,0.0069,-0.0055,-0.014
317923,STAVELY MINERALS LTD,0.97,0.545,0.37,0.16,0.07,0.031,-0.0565,-0.0748,-0.0828,-0.0535,-0.0277,-0.0147
315882,STEADFAST GROUP LTD,3.55,3.2,4.88,4.63,5.64,5.67,0.1316,-0.0647,0.1655,0.1789,0.1846,0.212
328271,STEALTH GROUP HOLDINGS LTD,0.09,0.09,0.165,0.135,0.165,0.35,0.0068,0.001,0.0057,-0.0024,0.009,0.012
203669,STEAMSHIP TRADING,10,9,10.09,9.07,13.59,NA,1.6123,2.5431,2.7628,1.87,1.8751,NA
352302,STELAR METALS LIMITED,NA,NA,NA,0.18,0.3,0.086,NA,NA,NA,-0.0439,-0.0188,-0.0278
272837,STELLAR RESOURCES LTD,0.015,0.016,0.031,0.015,0.012,0.017,-0.0189,-0.0012,-0.0011,-9e-4,-0.0034,-0.0018
253331,STEMIFY LTD,0.028,0.02,NA,NA,NA,NA,-0.2442,-0.0049,NA,NA,NA,NA
350888,STEP ONE CLOTHING LIMITED,NA,NA,NA,0.27,0.565,1.79,NA,NA,NA,-0.0173,0.0465,0.0669
279188,STERLING PLANTATIONS LTD,NA,NA,NA,NA,NA,NA,-0.0967,NA,NA,NA,NA,NA
248804,STONEHORSE ENERGY LTD,0.015,0.012,0.022,0.017,0.016,0.009,-0.0125,-0.0069,-4e-4,0.0053,0.0012,0.0019
247879,STRANDLINE RESOURCES LTD,0.11,0.19,0.2,0.405,0.115,0.095,-0.0236,-0.021,-0.0199,-0.0079,-0.0092,-0.1316
347248,STRATA MINERALS LIMITED,NA,NA,0.18,0.125,0.057,0.031,NA,NA,-0.0661,-0.0444,-0.0344,-0.0242
298640,STRATEGIC ELEMENTS LTD,0.064,0.064,0.275,0.15,0.087,0.039,-0.0081,-0.0096,-0.0068,-0.0089,-0.006,-0.0058
253334,STRATEGIC ENRGY RESOURCE LTD,0.007,0.071,0.035,0.018,0.0135,0.022,-8e-4,-4e-4,-0.0129,-0.0037,-0.0024,-0.0031
253452,STRATEGIC MINERALS CORP NL,0.38,NA,NA,NA,NA,NA,-0.0094,NA,NA,NA,NA,NA
253497,STREAM GROUP LTD,0.013,0.022,NA,NA,NA,NA,-0.0161,-0.0047,NA,NA,NA,NA
237776,STREAMPLAY STUDIO LTD,0.016,0.04,0.022,0.013,0.007,0.007,-0.0049,-0.002,6e-4,0.0047,-0.0031,-0.0013
276539,STRICKLAND METALS LTD,0.0025,0.062,0.057,0.04,0.069,0.095,-0.0012,-0.0021,-0.0053,-0.0036,-0.0017,-0.004
271330,STRIKE ENERGY LTD,0.245,0.26,0.265,0.245,0.405,0.22,-0.0021,-0.059,0.0038,-0.0077,-0.008,0.0032
253433,STRIKE RESOURCES LTD,0.046,0.115,0.125,0.09,0.057,0.033,-0.0129,-0.0083,0.0166,-0.017,-0.0248,0.0027
322452,SUGAR TERMINALS LTD,1.03,1.02,1.02,1.035,1.075,1.085,0.0739,0.074,0.0753,0.0774,0.081,0.0902
327597,SULTAN RESOURCES L,0.064,0.24,0.19,0.088,0.021,0.006,-0.0253,-0.0179,-0.0135,-0.0131,-0.0189,-0.0054
353291,SUMMIT MINERALS LIMITED,NA,NA,NA,0.185,0.115,0.235,NA,NA,NA,NA,-0.03,-0.0879
272838,SUNDANCE ENERGY AUSTRALIA,2.27,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212644,SUNDANCE RESOURCES LTD,0.0055,0.0055,NA,NA,NA,NA,-0.0207,-4e-4,1e-4,2e-4,4e-4,NA
287232,SUNRISE ENERGY METALS LTD,0.305,0.285,1.59,2.4,0.77,0.415,-0.024,-0.2646,-0.2077,-0.1701,-0.1013,-0.0871
253492,SUNSHINE METALS LTD,0.017,0.017,0.052,0.024,0.013,0.0135,-0.0053,1e-4,-0.0026,-0.0031,-0.0045,-0.0055
283452,SUNSTONE METALS LTD,0.026,0.018,0.022,0.036,0.017,0.005,-0.0193,0.0027,0.0015,-0.0013,-7e-4,-7e-4
270502,SUPER RETAIL GROUP LTD,9.92,10.52,12.21,8.88,11.99,18.17,0.7059,0.5577,1.3344,1.0681,1.1646,1.0632
287251,SUPERIOR RESOURCES LTD,0.009,0.01,0.013,0.049,0.025,0.008,-8e-4,-6e-4,-4e-4,-4e-4,-5e-4,-7e-4
319821,SUPERLOOP LTD,1,0.945,0.975,0.66,0.665,1.725,-0.3052,-0.1233,-0.0866,-0.1276,-0.0901,-0.0308
253359,SUPPLY NETWORK LTD,4.17,4.81,8.25,10.24,15,30.5,0.2132,0.2342,0.3391,0.4902,0.6651,0.7861
232102,SUREFIRE RESOURCES NL,0.013,0.022,0.014,0.013,0.014,0.007,-0.0056,-0.0019,-0.0037,-0.0021,-0.0023,-0.0017
281429,SWICK MINING SERVICES LTD,0.235,0.195,0.285,NA,NA,NA,0.0045,-0.0214,0.014,NA,NA,NA
253397,SWIFT NETWORKS GROUP LIMITED,0.185,0.03,0.022,0.012,0.019,0.015,-0.0522,-0.0954,-0.0081,-0.0063,-0.0067,-0.0027
348735,SWOOP HOLDINGS LIMITED,0.025,0.02,2.09,0.385,0.225,0.215,NA,NA,-0.1401,-0.0255,-0.1815,-0.0256
252268,SYDNEY AIRPORT,5.59,6.19,NA,NA,NA,NA,0.1789,-0.0605,-0.2437,NA,NA,NA
277814,SYMBIO HOLDINGS LTD,5.3,4.6,6.64,3.18,2.64,NA,0.1555,0.1488,0.1406,0.0681,0.0208,NA
329145,SYMBOL MINING LTD,0.007,NA,NA,NA,NA,NA,-0.01,NA,NA,NA,NA,NA
259070,SYNERGIA ENERGY LTD,0.0045,0.0015,0.004,0.0025,0.0013,9e-4,NA,NA,NA,NA,NA,NA
315885,SYNLAIT MILK LTD,9.4,5.33,3.6,3.12,1.33,0.405,0.4589,0.4195,-0.1377,0.1762,-0.0647,-0.8331
259073,SYNTARA LIMITED,0.19,0.085,0.13,0.078,0.033,0.043,-0.0526,-0.0353,-0.0073,-0.0034,-0.0173,-0.0143
290336,SYRAH RESOURCES LIMITED,0.26,1.045,1.625,1.835,0.495,NA,-0.3456,-0.1459,-0.1145,-0.0416,-0.1265,NA
222202,TABCORP HOLDINGS LTD,4.85,3.34,4.91,0.935,0.94,0.505,0.1847,-0.4294,0.1232,-0.0532,0.0293,-0.5957
248127,TAITON RESOURCES LIMITED,0.003,NA,NA,NA,0.185,0.15,NA,NA,NA,NA,NA,NA
295010,TALGA GROUP LTD,0.42,0.78,1.45,1.27,1.195,0.395,-0.0594,-0.0573,-0.0711,-0.121,-0.1202,-0.1028
270944,TALI DIGITAL LTD,0.009,0.026,0.032,0.003,0.001,0.001,-0.0075,-0.0051,-0.0059,-0.0069,-0.0011,-9e-4
274582,TALISMAN MINING LTD,0.105,0.115,0.16,0.135,0.135,0.245,-0.0359,-0.0405,-0.021,-0.0059,4e-4,-0.0155
329444,TALIUS GROUP LIMITED,0.0035,0.021,0.013,0.011,0.009,NA,-0.0054,-0.0014,-0.0011,-8e-4,-6e-4,NA
314971,TALON ENERGY LTD,0.001,0.007,0.009,0.15,NA,NA,-9e-4,-4e-4,-7e-4,-0.0315,NA,NA
249516,TAMAWOOD LTD,3.06,3.01,3.49,2.1,2.15,2.65,0.1526,0.1621,0.228,0.0973,0.0602,0.153
247688,TAMBLA LTD,0.155,NA,NA,NA,NA,NA,-0.0331,NA,NA,NA,NA,NA
349508,TAMBOURAH METALS LTD,NA,NA,0.22,0.16,0.2,0.037,NA,NA,NA,-0.0078,-0.009,-0.0284
216480,TANAMI GOLD NL,0.048,0.059,0.072,0.0455,0.04,0.033,0.0146,2e-4,-0.0011,0.0068,-0.003,-0.0052
213448,TAP OIL LTD,0.088,NA,NA,NA,NA,NA,0.0839,-0.036,NA,NA,NA,NA
327322,TARTANA MINERALS LIMITED,NA,NA,0.15,0.081,0.048,0.039,NA,NA,NA,-0.0592,-0.0102,-0.0173
311604,TARUGA MINERALS LTD,0.03,0.062,0.05,0.029,0.009,0.01,-0.0207,-0.0062,-0.0043,-0.0025,-0.0015,-0.0146
248800,TASFOODS LTD,0.091,0.115,0.075,0.035,0.021,NA,-0.0148,-0.0221,-0.0305,-0.0403,-0.0115,NA
203699,TASK GROUP HOLDINGS LTD,0.93,0.69,0.17,0.465,0.875,NA,NA,NA,NA,NA,NA,NA
253435,TASMAN RESOURCES LTD,0.051,0.038,0.028,0.018,0.006,0.005,-0.0086,-0.0074,-0.0044,-0.0039,-0.0084,-0.0184
287690,TASMEA LIMITED,NA,NA,NA,NA,NA,2.15,NA,NA,NA,NA,NA,NA
259076,TASSAL GROUP,4.28,3.47,3.52,5.17,NA,NA,0.3301,0.3403,0.164,0.2591,NA,NA
026877,TBG DIAGNOSTICS LTD,0.27,0.27,NA,NA,NA,NA,-0.0509,-0.0163,-0.0076,-0.0046,NA,NA
328310,TECHGEN METALS LTD,NA,NA,0.205,0.165,0.029,0.035,NA,NA,-0.0412,-0.0281,-0.0338,-0.0162
324108,TECHNOLOGY METALS AUSTRALIA,0.185,0.265,0.4,0.365,0.28,NA,-0.0257,0.0134,-0.0114,-0.0082,-0.0091,NA
241419,TECHNOLOGY ONE LTD,8.29,8.2,12.81,13.14,15.37,NA,0.1843,0.1975,0.2264,0.2751,0.3171,0.3624
349867,TEK-OCEAN GROUP LIMITED,NA,NA,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA
325899,TELIX PHARMACEUTICALS LTD,0.995,4.28,4.18,6.9,12.89,NA,-0.1194,-0.1745,-0.2853,-0.335,0.0163,NA
210216,TELSTRA GROUP LIMITED,3.51,2.78,3.93,3.85,3.85,3.88,0.1813,0.15310000000000001,0.1564,0.1436,0.167,0.1405
324044,TEMPEST MINERALS LTD,0.05,0.041,0.022,0.033,0.009,0.01,-0.0581,-0.0127,-0.0029,-0.0025,-0.0021,-0.0017
320858,TEMPLE & WEBSTER GROUP LTD,1.9,12.33,12.57,5.01,6,13.27,0.0336,0.1228,0.116,0.0993,0.0682,0.015
101709,TEN NETWORK HOLDINGS LTD,NA,NA,NA,NA,NA,NA,-0.6138,-0.0092,0.8784,NA,NA,NA
259622,TEN SIXTY FOUR LIMITED,0.825,0.83,0.7,0.64,0.57,NA,0.1756,0.1703,0.2273,0.0124,-0.1009,NA
271297,TENNANT MINERALS LIMITED,0.001,0.001,0.022,0.034,0.031,0.013,-3e-4,-2e-4,-0.015,-0.0052,-0.0075,-0.0049
314536,TERRA METALS LTD,0.067,0.041,0.041,0.04,0.053,0.038,-0.0287,0.0058,-0.0132,1.9584,-0.0057,-0.0206
295119,TERRACOM LTD,0.39,0.14,0.165,1.025,0.445,0.205,-0.0284,-0.0456,-0.1115,0.2595,0.3276,0.0324
335465,TERRAGEN HOLDINGS LTD,NA,0.33,0.27,0.13,0.026,0.034,NA,-0.0327,-0.0323,-0.028,-0.0166,-0.0087
275895,TERRAIN MINERALS LTD,0.004,0.015,0.009,0.007,0.005,0.0045,-7e-4,0.0019,-9e-4,-8e-4,-0.0012,-0.0014
271325,TERRAMIN AUSTRALIA LTD,0.025,0.04,0.06,0.02,0.033,NA,-0.0029,-0.0025,-0.0029,-0.01,-0.003,NA
337098,TESORO GOLD LTD,NA,0.028,0.1,0.032,0.019,0.037,NA,-0.0305,-0.0108,-0.0079,-0.0032,-3e-4
321257,TESSERENT LTD,0.048,0.22,0.23,0.105,0.13,NA,-0.029,-0.0202,-0.0052,-0.0073,-0.0036,NA
352979,TG METALS LTD,NA,NA,NA,0.12,0.094,0.14,NA,NA,NA,-0.0725,-0.0212,-0.0349
275289,THE A2 MILK COMPANY LTD,13.26,15.34,6.43,6.12,4.56,6.85,0.3925,0.5271,0.1086,0.1649,0.2123,0.2319
329634,THE CALMER CO INTERNATIONAL,0.12,0.19,0.088,0.028,0.005,0.01,-0.1274,-0.0433,-0.0276,-0.0334,-0.0162,-0.0033
318669,THE CITADEL GROUP LTD,3.64,5.58,NA,NA,NA,NA,0.1599,-0.0344,NA,NA,NA,NA
325465,THE GO2 PEOPLE,0.029,0.043,0.033,0.015,0.014,NA,-0.0304,-0.0143,-0.0157,-0.0137,-0.0036,NA
351262,THE HYDRATION PHARMACEUTICAL,NA,NA,0.27,0.082,0.015,NA,NA,NA,-0.1185,-0.0652,-0.0415,NA
016602,THE IQ GROUP GLOBAL LTD,0.65,0.53,0.2,NA,NA,NA,-0.0753,-0.1183,0.0157,NA,NA,NA
322471,THE MARKET LIMITED,0.135,0.28,0.75,0.4,0.26,0.15,-3e-4,0.0081,0.0571,-0.0239,0.0177,-0.0198
297921,THE STAR ENTERTAINMENT GROUP,4.36,3.06,4.47,2.58,0.61,0.295,0.2158,-0.1034,0.0612,-0.2133,-2.1173,-0.6675
334032,THE SUSTAINABLE NUTRITION,NA,0.17,0.32,0.14,NA,NA,NA,-0.1087,-0.0533,-0.048,NA,NA
298147,THETA GOLD MINES LTD,0.155,0.255,0.19,0.066,0.125,0.17,-0.0158,-0.0128,-0.0092,-0.0152,-0.0116,-0.0091
318504,THINK CHILDCARE LTD,0.75,2.31,NA,NA,NA,NA,0.0347,0.1175,NA,NA,NA,NA
296306,THOMSON RESOURCES LTD,0.037,0.047,0.091,0.02,0.005,0.005,-0.0092,-0.0039,-0.0113,-0.0052,-0.0252,-8e-4
281811,THORN GROUP LTD,0.084,0.22,0.245,1.1,NA,NA,-0.3369,0.0255,0.0379,-0.039,NA,NA
293203,THRED LTD,0.002,0.002,NA,NA,NA,NA,-4e-4,3e-4,NA,NA,NA,NA
320074,THRIVE TRIBE TECHNOLOGIES LI,0.006,0.002,0.001,0.001,0.027,0.001,-0.0019,-0.0061,-0.0013,-6e-4,-0.0066,-0.0106
253612,THUNDERBIRD RESOURCES LTD,0.006,0.004,0.016,0.008,0.004,0.017,-0.0022,-0.0016,-0.001,-0.0015,-4e-4,-0.003
318655,TIAN POH RESOURCES,0.05,0.045,0.045,NA,NA,NA,-0.0037,-0.0128,-0.0023,NA,NA,NA
326079,TIETTO MINERALS LTD,0.23,0.505,0.38,0.435,0.615,NA,-0.0432,-0.0402,-0.0451,-0.0714,0.004,NA
299291,TIGERS REALM COAL LTD,0.009,0.0075,0.018,0.012,0.006,NA,-0.0104,-0.0022,0.0029,0.004,0.0035,NA
282013,TIKFORCE LTD,0.001,0.001,NA,NA,NA,NA,-0.0058,-2e-4,NA,NA,NA,NA
278788,TILLEGRAH LTD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328874,TIMAH RESOURCES LTD,0.071,0.045,0.057,0.061,0.042,NA,0.0392,-0.0019,0.004,-0.025,0.0049,NA
324065,TINYBEANS GROUP PTY LTD,1.68,1.13,1.08,0.25,0.125,0.082,-0.105,-0.1118,-0.0702,-0.0832,-0.1106,-0.0491
350807,TISSUE REPAIR LTD,NA,NA,NA,0.31,0.25,0.355,NA,NA,NA,-0.1374,-0.069,-0.0684
281531,TITAN MINERALS LTD - OLD,0.067,NA,NA,NA,NA,NA,-0.038,NA,NA,NA,NA,NA
213644,TITANIUM SANDS LTD,0.022,0.044,0.03,0.014,0.006,0.004,-0.0028,-0.0018,-0.0012,-9e-4,-9e-4,-0.0011
325448,TITOMIC LIMITED,1.48,0.68,0.32,0.245,0.0145,0.13,-0.0609,-0.0807,-0.1121,-0.0905,-0.0698,-0.0136
253642,TIVAN LTD,0.085,0.125,0.085,0.079,0.08,0.047,-0.0033,-0.0026,-0.0024,-0.0037,-0.0052,-0.0426
315162,TLOU ENERGY LTD,0.09,0.036,0.05,0.028,0.029,0.028,-0.0078,-0.0288,-0.0038,-0.0072,-0.0053,-0.0039
289362,TMK ENERGY LIMITED,0.005,0.007,0.011,0.014,0.003,NA,-1e-4,-0.0016,-6e-4,-0.0038,-5e-4,NA
343867,TOMBADOR IRON LTD,NA,NA,0.04,0.027,0.014,NA,NA,NA,-0.0049,0.0016,-0.0011,NA
253489,TOMIZONE LTD,0.002,0.002,0.002,NA,NA,NA,-0.0079,-0.0062,-0.007,NA,NA,NA
327173,TOP EDUCATION GRP,0.28,0.3,0.198,0.077,0.05,0.056,0.0016,0.0018,1e-4,-5e-4,5e-4,8e-4
345479,TOP SHELF INTERNATIONAL HOLD,NA,NA,1.66,1.3,0.21,0.04,NA,NA,-0.216,-0.2569,-0.6381,-0.1005
329955,TORQUE METALS LIMITED,NA,NA,0.215,0.18,0.345,0.076,NA,NA,NA,NA,NA,NA
345703,TORRENS MINING LIMITED,NA,NA,0.16,NA,NA,NA,NA,NA,-0.0347,NA,NA,NA
253315,TOTAL BRAIN LTD,0.052,0.415,0.23,0.047,NA,NA,-0.0145,-0.0807,-0.0768,-0.1111,NA,NA
107162,TOUBANI RESOURCES LTD,0.085,0.09,0.0998,0.17,0.15,NA,NA,NA,NA,NA,NA,NA
203037,TOURISM HOLDINGS LTD,4.23,2.22,2.59,2.8,3.7,1.77,0.2365,0.186,-0.092,-0.0098,0.2638,0.1817
247829,TOYS'R'US ANZ LTD,0.031,0.125,0.17,0.041,0.015,0.059,0.036,-0.0389,-0.0078,-0.029,-0.0293,-0.1125
285372,TPC CONSOLIDATED LTD,0.9,1.48,3.25,2.9,5.26,10.05,0.1971,0.2992,0.4143,0.4582,1.4812,0.4754
253468,TPG CORPORATION LTD,6.54,NA,NA,NA,NA,NA,0.1873,NA,NA,NA,NA,NA
338640,TPG TELECOM LTD,8.434,6.33,6.05,4.88,4.51,NA,NA,0.6407,0.0592,0.2761,0.0264,NA
272259,TRAFFIC TECHNOLOGIES LTD,0.018,0.032,0.035,0.015,0.012,0.004,0.0026,-0.029,4e-4,-8e-4,-0.0108,-0.0191
348638,TRAJAN GROUP HOLDINGS LTD,NA,NA,3.1,2.07,1.15,1.285,NA,NA,0.0474,0.0127,0.0124,-0.1664
259435,TRAKA RESOURCES LTD,0.01,0.02,0.012,0.007,0.005,0.001,-0.0042,-0.0022,-0.0035,-0.0031,-0.0023,-8e-4
253647,TRANSMETRO CORP LTD,1.2,0.77,1.02,1.15,1.805,1.65,0.1579,-0.0655,-0.328,0.2567,0.1689,0.1465
212650,TRANSURBAN GROUP,14.69,14.11,14.16,12.34,12.69,13.13,0.0663,-0.0407,-0.0935,0.0064,0.0208,0.1055
297352,TREASURY WINE ESTATES LTD,18.57,8.94,12.41,12.57,12.33,12,0.5839,0.3623,0.3465,0.3646,0.3526,0.127
275101,TRIANGLE ENERGY (GLOBAL) LTD,0.076,0.038,0.019,0.014,0.018,0.005,-0.0066,-0.0108,-0.0073,-0.0072,0.001,-0.0015
253385,TRIBUNE RESOURCES LTD,8.2,7.13,4.9,3.7,3.25,4.85,0.6523,0.8889,0.9672,0.0343,0.01,0.0826
327265,TRIGG MINERALS LTD,NA,0.18,0.105,0.068,0.011,0.032,NA,-0.0689,-0.0471,-0.0245,-0.0263,-0.0072
324116,TRINEX MINERALS LIMITED,0.031,0.038,0.062,0.025,0.012,0.002,-0.017,-0.0229,-0.0127,-0.0077,-0.005,-0.004
037798,TRITIUM DCFC LTD,NA,NA,9.87,3.19,0.3028,NA,NA,NA,-0.58,-1.01,-0.78,NA
292514,TRITON MINERALS LTD,0.027,0.044,0.027,0.03,0.014,NA,-0.0028,-0.0019,-0.003,-0.0019,-0.0019,NA
248782,TRIVARX LIMITED,0.012,0.012,0.01,0.001,0.0015,0.019,-0.0305,-0.0044,-0.001,-0.0062,-9e-4,-0.0043
214644,TROY RESOURCES LTD,0.11,0.09,0.037,NA,NA,NA,-0.0932,-0.0715,-0.0461,NA,NA,NA
340281,TRUE NORTH COPPER LIMITED,NA,NA,0.23,0.049,NA,NA,NA,NA,-0.0215,-0.0164,NA,NA
284905,TRUSCOTT MINING CORP,0.007,0.016,0.03,0.033,0.058,0.072,-0.0143,-8e-4,-0.0024,-0.0176,-0.0032,-0.003
346291,TRYPTAMINE THERAPEUTICS LTD,NA,NA,NA,NA,NA,0.018,NA,NA,NA,NA,NA,-0.0121
275475,TTA HOLDINGS LTD,0.009,0.044,0.028,0.015,0.003,NA,-0.0195,0.0061,-0.013,-0.0091,-0.0106,NA
338843,TUAS LIMITED,NA,0.76,1.4,1.32,2.08,5.15,NA,NA,-0.057,-0.0576,-0.0329,-0.0094
332532,TUBI LTD,0.295,0.069,0.049,0.049,NA,NA,0.0078,-0.0192,-0.0278,-0.0222,NA,NA
279314,TUNGSTEN METALS GROUP LTD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314499,TUNGSTEN MINING NL,0.185,0.15,0.135,0.081,0.07,0.057,-0.018,-0.0164,-0.0061,-0.0065,-0.0037,-0.0065
289313,TURACO GOLD LIMITED,0.0015,0.006,0.105,0.07,0.175,NA,-3e-4,-5e-4,-0.0158,-0.0243,-0.0104,NA
285335,TYRANNA RESOURCES LTD,0.005,0.005,0.007,0.043,0.017,0.005,-0.0091,-0.007,-3e-4,-6e-4,-0.0032,-0.013
335514,TYRO PAYMENTS LTD,NA,3.56,3.89,1.3,1.355,0.94,NA,-0.0799,-0.059,-0.0574,0.0116,0.0491
201349,TZ LTD,0.08,0.05,0.1,0.1,0.024,0.019,-0.0618,-0.0636,-0.0155,2e-4,-0.0259,4e-4
324012,UNICO SILVER LIMITED,0.17,0.245,0.255,0.14,0.09,0.215,-0.0324,-0.0253,-0.0366,-0.0556,-0.0793,-0.0095
337815,UNITED MALT GRP LTD,NA,4.1,4.36,3.47,NA,NA,NA,0.1686,0.0461,0.0388,NA,NA
323335,UNITED NETWORKS LTD - OLD,0.023,NA,NA,NA,NA,NA,-0.009,NA,NA,NA,NA,NA
319146,UNITH LTD,0.023,0.025,0.025,0.02,0.025,0.019,-0.021,-0.0068,-0.0091,-0.0049,-9e-4,-0.0019
330145,UNITI GROUP LTD,1.445,1.43,3.87,NA,NA,NA,-0.1161,0.0581,0.0481,NA,NA,NA
344059,UNIVERSAL STORE HOLDINGS LTD,NA,NA,8,4.69,3.46,7.5,NA,NA,0.3976,0.3024,0.3248,0.4503
318396,URBANISE.COM LTD,0.037,0.082,1.385,0.8,0.425,0.44,-0.0074,-0.0058,-0.072,-0.1047,-0.0987,-0.054
259437,USCOM LTD,0.12,0.18,0.135,0.078,0.05,0.014,-0.0101,-0.0092,-0.0062,-0.0115,-0.0149,-0.0118
353057,UVRE LIMITED,NA,NA,NA,0.14,0.14,0.076,NA,NA,NA,-0.1986,-0.0509,-0.0293
271729,VALMEC LTD,0.305,0.17,0.41,NA,NA,NA,0.0282,0.0017,0.0699,NA,NA,NA
325687,VANADIUM RESOURCES LTD,0.046,0.03,0.064,0.095,0.056,0.045,-0.0204,-0.0081,-0.0015,-0.0036,-0.0046,-0.0036
272520,VANGO MINING LTD,0.19,0.097,0.062,0.039,NA,NA,-0.0373,-0.0101,-0.0049,-0.0024,NA,NA
253507,VARISCAN MINES LTD,0.002,0.036,0.057,0.024,0.015,0.009,-9e-4,-0.0076,-0.0032,-0.0031,-0.0031,-0.0018
038974,VAST RENEWABLES LTD,NA,NA,NA,10.0502,10.87,1.14,NA,NA,NA,NA,NA,-17.5
298141,VAULT INTELLIGENCE LTD,0.3,0.63,NA,NA,NA,NA,-0.0467,-0.0652,NA,NA,NA,NA
254186,VAULT MINERALS LIMITED,0.3,0.3,0.21,0.19,0.265,0.325,-0.0026,0.0033,-0.0044,-0.0206,-0.0031,-0.0015
275465,VDM GROUP LTD,0.002,0.003,0.002,0.001,0.001,NA,-3e-4,-3e-4,-1e-4,-1e-4,-2e-4,NA
335544,VECTION TECHNOLOGIES LTD,0.016,0.125,0.084,0.065,0.039,0.008,NA,-0.002,-0.0026,-0.0062,-0.0096,-0.0088
287677,VECTOR RESOURCES LTD,0.012,NA,NA,NA,NA,NA,-0.0092,NA,NA,NA,NA,NA
321313,VECTUS BIOSYSTEMS LTD,0.74,0.99,1.5,0.68,0.355,0.08,-0.0683,-0.1273,-0.152,-0.1197,-0.0719,-0.0439
322612,VEEM LTD,0.55,0.475,1.15,0.55,0.56,1.465,0.0172,0.019,0.0378,0.0093,0.0303,0.0515
351070,VENTIA SERVICES GROUP LTD,NA,NA,2.47,2.64,3.85,NA,NA,NA,-0.0082,0.2237,0.2219,NA
284961,VENUS METALS CORP LTD,0.18,0.225,0.185,0.15,0.125,0.061,-0.0245,0.0034,-0.0199,-0.0488,-0.0299,0.1554
352431,VERATIN LIMITED,NA,NA,NA,NA,0.13,NA,NA,NA,NA,-0.0045,-0.0086,NA
332990,VERBREC LTD,0.23,0.15,0.14,0.13,0.1,0.135,NA,0.0139,-0.019,-0.0142,-0.043,0.0182
289302,VERIS LTD,0.056,0.029,0.064,0.09,0.075,0.044,-0.1113,-0.0615,-0.0033,0.001,0.0021,-0.0091
351128,VERTEX MINERALS LIMITED,NA,NA,NA,0.15,0.14,0.175,NA,NA,NA,-0.022,-0.0198,-0.0136
285229,VGI HEALTH TECHNOLOGY LIMITE,NA,NA,0.25,0.03,0.02,0.02,NA,-0.0199,-0.0282,-0.012,-0.011,-0.0091
355178,VHM LIMITED,NA,NA,NA,NA,0.49,0.5,NA,NA,NA,NA,-0.1049,-0.0351
318310,VICTOR GROUP HOLDINGS LTD,0.03,0.03,0.03,0.03,0.03,0.03,6e-4,-4e-4,-0.0011,-2e-4,-0.0023,-0.0062
285191,VICTORY METALS LIMITED,NA,NA,0.22,0.175,0.185,0.385,NA,-0.0019,-0.0062,-0.0888,-0.0213,-0.0232
249519,VIETNAM INDUSTRIAL INVTS LTD,0.31,NA,NA,NA,NA,NA,0.0219,NA,NA,NA,NA,NA
294612,VIKING MINES LTD,0.011,0.016,0.015,0.007,0.01,0.008,-0.0016,-0.0023,-0.0078,0.0014,0.0012,-0.0027
209423,VILLAGE ROADSHOW LTD,2.84,2.17,NA,NA,NA,NA,-0.0343,-0.6014,NA,-138.066,0.1216,NA
288906,VIMY RESOURCES LTD,0.062,0.035,0.195,NA,NA,NA,-0.0152,-0.0107,-0.0084,NA,NA,NA
328100,VINTAGE ENERGY LTD,0.16,0.062,0.075,0.079,0.031,0.009,-0.0128,-0.0079,-0.0044,-0.0117,-0.0149,-0.0228
329524,VINYL GROUP LTD,0.25,0.105,0.062,0.018,0.056,0.105,-0.15,-0.0435,-0.0218,-0.0187,-0.0302,-0.0252
253375,VIP GLOVES LTD,0.039,0.077,0.04,0.009,0.003,NA,-0.0104,2e-4,0.0062,-0.0094,-0.0164,NA
